row,article_id,embedding_source,text_sha256,model,dimension
865,art_00866,title_only,749862b39c76e56c156bc7ec2df6f30a145514839e86e216a87ebec25fd16826,zembed-1,2560
866,art_00867,title_abstract,44d4352ee27ed25bc47e10a25b0d39e5852567ced68d0650c446a513d254a119,zembed-1,2560
867,art_00868,title_abstract,f29f1888eefa8a42c7f84d2a72b042ae19c26f6693a161b83878f2322ee39ea1,zembed-1,2560
868,art_00869,title_abstract,f65c081da78224eb33b41a6b2da54ca750bd3077d716fc5980b465f561529580,zembed-1,2560
869,art_00870,title_abstract,b17207e0c921161c5f8d8e2996fc91c05afa4af8d3fd41f4b706517050f9a0c5,zembed-1,2560
870,art_00871,title_only,f563c39962ccac7a3735fcd91d0e60742e2be01a58be6234626daf2f3d73fc05,zembed-1,2560
871,art_00872,title_abstract,cc5c87f4081653fd6dcda7c6316f8f1019e8b4855f8921b586d33e85ca0ffb8b,zembed-1,2560
872,art_00873,title_abstract,67d73609dd395cc180da92d222e3394bef6273ee141cf4ad8e31d2c6a76793de,zembed-1,2560
873,art_00874,title_abstract,dbae3e1e350bed586a4f6a938e87bdb4d3c05848612a571b025ce19db6c05dc9,zembed-1,2560
874,art_00875,title_only,3edf285244eadc49cdfc44849498b38407d037e0012bc589081b0110e8b41dbf,zembed-1,2560
875,art_00876,title_abstract,935d4da618c804f646aabac816302231130cdfeb1283f69ef76b371789b0c253,zembed-1,2560
876,art_00877,title_abstract,094b27b9bd6528284017c942b39e23aa916185ced57e0d6c4326401f35eb1366,zembed-1,2560
877,art_00878,title_abstract,556bba1585e75fc7dbc2a29cd92173f969ab72ee5dc2ff52f6b6be83944eaa19,zembed-1,2560
878,art_00879,title_abstract,8535472b2e5317658faccdc4f27112670a076d2a1ac72ebcb3bbe0833600f623,zembed-1,2560
879,art_00880,title_abstract,e2c304597fa67a83ccb739423770f337a88dc1918d357284cd5ce8cbb3249111,zembed-1,2560
880,art_00881,title_abstract,f14996818018d4a1f73bf5e6f61b13868ec634d25b3c8b17a2f326e90d5c3f07,zembed-1,2560
881,art_00882,title_abstract,cbfe6dce956ef6fde20a0f236967ac788bafd8b8f6af5a96924e6447938d5d80,zembed-1,2560
882,art_00883,title_abstract,065a1df25bb193e6ed6f0a9d52277d44a7c1e6142a904e272b46f7e212a16f8f,zembed-1,2560
883,art_00884,title_abstract,2765e67f2442294a4e6059c8c9b6eb43f0721051f1d1385b882d3cbe8f541db4,zembed-1,2560
884,art_00885,title_abstract,32807e887f5117a1aac757b7922c7abe88f5a4fc69241e1255ed5287ad86110d,zembed-1,2560
885,art_00886,title_abstract,d7bfe4b1cb4f8359252ddbe6faf17f1522d911eb93a5caac971093aaacce03fe,zembed-1,2560
886,art_00887,title_abstract,e99d4252b1795fba14f2d820d34deeaa826285f34208eab32296155decadea85,zembed-1,2560
887,art_00888,title_abstract,3760495433474ac81455a9f7d9e25ff623210ae016c3863d4fcebaf1a7b8ae27,zembed-1,2560
888,art_00889,title_only,02d9cccdaa990dc7ad0d73b88066b8c1209d9782fae796e25868b77edb056bbc,zembed-1,2560
889,art_00890,title_only,b91ef09334a615227acfba4c75563498c94da9024158c3ff4b94b5be9b9b5b44,zembed-1,2560
890,art_00891,title_abstract,2f778bfa1f81327d91b1a781dda1cf39710cde6f3d5e1dcf464de170a047de8b,zembed-1,2560
891,art_00892,title_abstract,c12375422365597d589213e8afc7f5ad75745f66a0b25129730bf831a02cae46,zembed-1,2560
892,art_00893,title_abstract,b424dd6b9ad6c59ac897d9806e03bc897df78573a2aaf15d19a566a6f0bf35fb,zembed-1,2560
893,art_00894,title_abstract,f4d6b3c9ee9307e0efbb908f49af5d0206baa3c1d1e863a005253abf16461d66,zembed-1,2560
894,art_00895,title_only,6180e6142e86e0c7351d65354c0126614aafc9f0853fa774d604d1ab47d75e1c,zembed-1,2560
895,art_00896,title_abstract,0b45e54d3b9b4f121f56fe90feb8500b982625c9c8b7d7d1cc3e156ff5eccd49,zembed-1,2560
896,art_00897,title_abstract,0115742c7b4d0267d8e04ced4444bf16be0399ded1b0420ca864b355ab48e126,zembed-1,2560
897,art_00898,title_only,14add3d5e36503709142fc04ce45a3e57c4d669eaffcbd6c97619aaefba40209,zembed-1,2560
898,art_00899,title_abstract,920338d265ad65561c8e323e2aa75c7e13d14ac1520402ab04c007df5c17b59f,zembed-1,2560
899,art_00900,title_abstract,e0db2032fe15cb5d666790c6d30865246eaf2451330547a841cf5cdb964f90cc,zembed-1,2560
900,art_00901,title_only,50814d4cc8cd412c124aac3fe10c49aef6d656f3e68433d88944e1d2058ee447,zembed-1,2560
901,art_00902,title_only,63e4fc41a71ce3298181159fce4a59316f795874ed417c27228bfff994e3c530,zembed-1,2560
902,art_00903,title_abstract,4d75dbe8ef9638caf4ed8af7884629858182e9a448db69e5a0cea51317f51bb1,zembed-1,2560
903,art_00904,title_only,b335cf34f6d2ca1cbd6c9c2dbe57438415ed3109912b953a637fe70a92f4efd0,zembed-1,2560
904,art_00905,title_only,2b7be61b0c956678439483c25346b6d9cd2420ab9a10774b995620ceeeb8fd5c,zembed-1,2560
905,art_00906,title_only,f128ba90c07703e686139c7f0cac8498ae070e45d2591fee63c5cc16f97fc3e7,zembed-1,2560
906,art_00907,title_only,4d43c188b29de69eb45a6efae6fa34283fa303de19918c8e767bd8e122e636b2,zembed-1,2560
907,art_00908,title_only,2a22c6467d0ffb7294d2802b28358bfc1ce5027251a186ae0b2abd8f8e5bbad1,zembed-1,2560
908,art_00909,title_abstract,b60c5bfdec6e9f106a2134fb8dc551abef90bd86df288c0c65bb35eb123264c6,zembed-1,2560
909,art_00910,title_abstract,6ca06bcd34e45406ce6fa02b46413d2dc20182f2659a09e2c7c933b0739c2d95,zembed-1,2560
910,art_00911,title_only,5664de5b8807bbd129aa7a3c34ed3158696fd121f9d4353020f1a49967a448e4,zembed-1,2560
911,art_00912,title_only,4173d54912ebc4d6e4826ea654f231ef917587e295ce02ba304791463aadf6bb,zembed-1,2560
912,art_00913,title_abstract,4a4010794d09decc1be195737dba137719cfb87c3405da164d092e7eceec8b83,zembed-1,2560
913,art_00914,title_only,38083875b016821ca2e5625ae94173836d97d14c84a53611e864dba22b9c2321,zembed-1,2560
914,art_00915,title_abstract,646d8e244d39e8f46514fb4ee3f1d7f1bafd25aaf6c6d7d6891f3f9a3c4930c5,zembed-1,2560
915,art_00916,title_abstract,6342adc636a6ddb9e7e894c2f16969074bb4542738ff5d39c3fb6dd6a8156f47,zembed-1,2560
916,art_00917,title_abstract,fe40e15f912aa5e3c0e25de0cbe3017552786295d8e91f558c9a2c1fd17fb3df,zembed-1,2560
917,art_00918,title_only,1afbea299706a89ba3034331a8539eb17b6bc09cd9de10ede56823ed8a045d06,zembed-1,2560
918,art_00919,title_abstract,4182cde4a992149da01f364cd94ee9064d6e9d7e066f038f64ee5df751eaf21a,zembed-1,2560
919,art_00920,title_abstract,bded304530f508799aeb470870fac38802cdd88993f5d8eb0b224625cc245ff9,zembed-1,2560
920,art_00921,title_abstract,9a8175943018eb699296d73d841548a8c4086595e0658666b2048de468ec5de7,zembed-1,2560
921,art_00922,title_abstract,54304b4da92811324e697dafb67a1a703ea993f94502dcd3a259cc28f086e80a,zembed-1,2560
922,art_00923,title_only,d9fd2aa6c783989503d14c3c3ba17a8ad967ba50629982e6d33dfd54471d6635,zembed-1,2560
923,art_00924,title_abstract,d90c9c8641fcf1c6c3cad87f13803987173eb3e250ce797846971846cb6ed41e,zembed-1,2560
924,art_00925,title_abstract,b3c32a616dd43d9d9fe29c687025eaab238021008ad7a568dc4f8a4d333e302b,zembed-1,2560
925,art_00926,title_only,c033453640845dcca3227de77af5a62ca17e08ccf19015629880a995bcb00069,zembed-1,2560
926,art_00927,title_abstract,1a61769dface13e11eec06b1a7de70e440f5ca49636216371a59489e1d2b19aa,zembed-1,2560
927,art_00928,title_abstract,e951c96814781fcee47911bde02748fe6bf2ce5931e1527d43084acee12eb559,zembed-1,2560
928,art_00929,title_abstract,1680ef11f68ec7f7a151ea076f87cce6baea58575e136845dcd2b40954a31410,zembed-1,2560
929,art_00930,title_abstract,6ae696800b53809f06a35eda28846141aaccfc59d0816fcaa67bcf4f6eeb745b,zembed-1,2560
930,art_00931,title_only,41e885d0d57ad8b28fa4a7e3c8ceea2a003544cba751ddbe6189b505155e512b,zembed-1,2560
931,art_00932,title_only,816a77f5b7043dde04ed1c389bf7b783afb5ecf3bdedb577e25c00a174cb88c4,zembed-1,2560
932,art_00933,title_abstract,dfc32fcf644fa2c92722cc8a6a935f00e1c0ee024dc452dd71420306a256078e,zembed-1,2560
933,art_00934,title_only,118c0c1ee126d27c9d1569f17ea2a1d6c3c72df2f0f2539fa29700a9700e3664,zembed-1,2560
934,art_00935,title_only,195cb84cab78c43f4665f856db7f51e0bf3fb27266f69c59be63239639901fea,zembed-1,2560
935,art_00936,title_abstract,ec3f1cf7c6cb4c8b2121123e3808e908fd2e9c8d6d51affd2c80fead1817acc7,zembed-1,2560
936,art_00937,title_abstract,1fb4d8858f645ce79ce3408e4894e355884588afe6ca57a9713a7c65eaadd8e1,zembed-1,2560
937,art_00938,title_abstract,5037bd198347589a6c77c7882ad095a931cab81296ce4bf004648417c2076b11,zembed-1,2560
938,art_00939,title_only,10e3346d613792511b536e6d69e7fee488af88ba2a8f2b290ccc7926c77c0a1d,zembed-1,2560
939,art_00940,title_abstract,857c38a7baa2b28fcd7177a4e57906d7cf1e228340e37b7589761c792f545b45,zembed-1,2560
940,art_00941,title_abstract,209c465f678971f546752ece0e2d581875477a4f6bea2e83a2b2d86629792fc7,zembed-1,2560
941,art_00942,title_only,5f119565e33e59f1646c12d39b1f652b60f15a5d5306f474f5a99070e2c0f84e,zembed-1,2560
942,art_00943,title_abstract,2193785e6e5062bc63efdbeede0b9527017d66d18d218a15c0ca3b98843ead21,zembed-1,2560
943,art_00944,title_abstract,9afc5da7c6e444cb1ad6afea7690cae9f7bcde33cd8cfbcf8a3e409296f6f3dd,zembed-1,2560
944,art_00945,title_abstract,c8788bf5700e0d2c8c0f5fee487c96ee4d718818b93eb7c9d76e6741bbf2ffe8,zembed-1,2560
945,art_00946,title_abstract,32efa1b37386bc64d671fc3b17ad892f50478979d39e3070a2cbbc2b3a2fa337,zembed-1,2560
946,art_00947,title_only,c6bd7d8b9ae4d583fc86f3b1390fb16a6a3e827e65c0b7c9d4dc802b96899284,zembed-1,2560
947,art_00948,title_abstract,5cf51741fd4d140c5feace35418362abf6021dff9fff57acc58d7ff3acfed92b,zembed-1,2560
948,art_00949,title_only,b43c320b553e5f3b8d5f87bcf82cb93fd975c642a10201df260fd81ea4eaa35c,zembed-1,2560
949,art_00950,title_only,4eaad31f761a86ef3e7a2e7cfe3f326e65e3872ad5c7a47d848450cb3628438f,zembed-1,2560
950,art_00951,title_abstract,149461c00c6dad1bef9634ecac936e67854213aa5064acb07800fc61aba8f331,zembed-1,2560
951,art_00952,title_only,5f9deaeddf942dd8e924b77c8529c4232037813eac2f0dbfb18832aa2f64418c,zembed-1,2560
952,art_00953,title_abstract,e1607d184e031e5c6721f420874b125796361ec72b3826957d47f12148d743d9,zembed-1,2560
953,art_00954,title_abstract,1d4468e9c7ff3e9bfaedebd60758782299ff545c30d16e0ccef4d4332af24d99,zembed-1,2560
954,art_00955,title_abstract,f5c0653de8cff7f39543588261ecc05420605129705bebfa0cb08652917d5185,zembed-1,2560
955,art_00956,title_abstract,ecd4bda277cc5ef9131fa5ec612aae3946774286efb85deb78ae1479bb85bdcf,zembed-1,2560
956,art_00957,title_only,9e2985bb3b746039062a3c12c29f40256664bc0ed3643ab848fefa49fb25f704,zembed-1,2560
957,art_00958,title_abstract,e8feeb76c7b87a9da6abe4f590cf4a1b13a24912744f87ce6ff33fd41ac791c9,zembed-1,2560
958,art_00959,title_only,fa9cb57a50510e2481fe2ee301b661052e2894bd689f8ddcb53b1cfd4349503f,zembed-1,2560
959,art_00960,title_only,af63f8a1a10d04864763958bd8e05e39f38438cefdd438d537b42414b0dc6486,zembed-1,2560
960,art_00961,title_abstract,dd1ccc57a520ee9bd8ed58a71ed431d3a4bf1dbae8e957f309add35dae993c04,zembed-1,2560
961,art_00962,title_abstract,3cd8913f1f9f9a6ffb9526625670800e6924e98d1c4cf5445270411e7100142d,zembed-1,2560
962,art_00963,title_abstract,57caeb4e4ea0a05b6cae69745a1a94d733eb6be5330cf70462f6e0aa90aba10a,zembed-1,2560
963,art_00964,title_abstract,c8eacbcf1ced433f57c74f92e1401069e24e0c95b307ca9aa71e2b97ff0c8295,zembed-1,2560
964,art_00965,title_abstract,e1dfc4241481e70559fcf48128d0855a2de730cb3ded3736b862031ac22492c2,zembed-1,2560
965,art_00966,title_abstract,ad2c7d6617349a25cd732cd85030e551fdbe669855674bdecef3858ca407ae41,zembed-1,2560
966,art_00967,title_only,8409f37199be6963b8df812ddb6fadb2853209a8f5bd606e3188a20767070ca3,zembed-1,2560
967,art_00968,title_abstract,5ead9a93a21470fcac78fd53273210e7fa7626b6d82fd3a6ca84fc0d41aa2526,zembed-1,2560
968,art_00969,title_abstract,d73057805f9c5320406d96d1fdad63ddc74d634af389854cf1149c933c601320,zembed-1,2560
969,art_00970,title_abstract,4763a695957a62c2d2a7df3b7d286e408469b63549b688ffaa3b15874ad380b8,zembed-1,2560
970,art_00971,title_abstract,c4f509cf1a26dea7c0e698e28a358761b3f9232c63c0c2ef3950ce96b88937b1,zembed-1,2560
971,art_00972,title_abstract,fb4b912b82a4d49c2bc708ff24cafc47360efad65e14a7e9c7c5e02b5f09f720,zembed-1,2560
972,art_00973,title_abstract,e7ec4b33bb2bd0baee37b981f3adb1a272888821669090190d90d9c51a40fb6f,zembed-1,2560
973,art_00974,title_abstract,0eeadb03253d03605a17220834f07da5c7f1b355d6dda323ad93b6c02bbed7ab,zembed-1,2560
974,art_00975,title_abstract,6efb8737a0363a91c5d1640c3ac38ec75a52ea63ae1749016350464456f1216d,zembed-1,2560
975,art_00976,title_abstract,d763ff70e5184a3f0f82a80af54fc950064a40f233b312aa9df2290135ff52a4,zembed-1,2560
976,art_00977,title_only,b9f20e43dacfaa4ade2828e668078a55997a7574ddfe5f1854cb58bbc2bdefbb,zembed-1,2560
977,art_00978,title_abstract,d78f5a6e9123c469467641734f604ab7f54f7206153c66c69d76e3b1ddc9d33b,zembed-1,2560
978,art_00979,title_only,880757af6888e3c01c1bf271b905aea9ad741401f512a4518a57a640f84f4961,zembed-1,2560
979,art_00980,title_abstract,c247c929a950cbc73b8acd2d53131d4686b743c1455b84dee01a053b476706ed,zembed-1,2560
980,art_00981,title_only,5b18fb4ba5f6d83ca1d3ba0c4358e16b13b784ff79a1c8e3c3e4ea60eec18538,zembed-1,2560
981,art_00982,title_abstract,749180ab058013bb3a29a2a75a73175900940705f25c7d8ca2024e07a2195826,zembed-1,2560
982,art_00983,title_abstract,543f4015fd8c8ea8bf226116d9bdd71d72c57fbc18c1ebf2d8dbf768d7ebd99f,zembed-1,2560
983,art_00984,title_abstract,118ef5bea7ba57fabc0f5b6d64836e53369e5a030390c355b665e62341f90bb2,zembed-1,2560
984,art_00985,title_abstract,2c0dfbeeccaba06f914d0f8e9aa0e5b08cd8bfa0274b89052c82a334b4da6230,zembed-1,2560
985,art_00986,title_abstract,4166ae2ce46a9caba4f7be46ce5df0721e2393406d83b18b2129ba3655595847,zembed-1,2560
986,art_00987,title_abstract,3f0a7e6c835ebb67e52e306cbb5d49afdd83ea29057c55bb04d2a585f93ac092,zembed-1,2560
987,art_00988,title_only,3c1274b1e6fe6616af2040881682baf02dfb4a9f50ec36f5f6ab3b6776e5ccd3,zembed-1,2560
988,art_00989,title_only,63d3053896b6ca84cebced6404172b56c69b715e305a9f90cad82c996a1e5465,zembed-1,2560
989,art_00990,title_abstract,0b63b8679a007abfb7e2f60811e8d4f26e244915c3dc5cd6a79fffdb0c8cac6e,zembed-1,2560
990,art_00991,title_abstract,88fb26608e82fb58d82b1cb5afc97bd3c35256bd248fc84354d149613aa51007,zembed-1,2560
991,art_00992,title_abstract,e47c302bb27232b16cbbb5764a9eacb755c1059a9408ca1ee77ecd2dc7bbfd8d,zembed-1,2560
992,art_00993,title_abstract,53d1dabd3f31df9c40f189f2742ed3068d87fe7bad7c5e8e6d7c169609e72826,zembed-1,2560
993,art_00994,title_only,cef45d5b1f9abdc3112b6d7ae2f80d68619a37e5cff63037aa229e618901e6e5,zembed-1,2560
994,art_00995,title_abstract,410ad9eda0443e49e7416f5370788d5252a3dfaf2f8ab355120fee57ab2321d5,zembed-1,2560
995,art_00996,title_only,cf1cdce6d4866dac8eca0618a30ba9be64aab89c8f68cc9630e2b9472c12661a,zembed-1,2560
996,art_00997,title_abstract,acda00be73e491fa0b015767227ab51123f2e213f4acec0fe3eaa4d662ef81e4,zembed-1,2560
997,art_00998,title_only,7317fd8fd9d987fdc27c8b7e4ccd2d3d93d6946ff4484acad6b5c121c0c33443,zembed-1,2560
998,art_00999,title_only,8663f3555e0d5e2eb4b28536af0c0c525f2a5db92510c708269c850af0273a94,zembed-1,2560
999,art_01000,title_only,96028fbe7bb63947fc59a1b094c4f555fb0f64279542050ed5e1ef12e1e7c157,zembed-1,2560
1000,art_01001,title_only,a7ebc9f0847e6ca9d033bf94b236e38a6830a7df3f60f8f0edae82564a7eb64b,zembed-1,2560
1001,art_01002,title_abstract,1e5f66d73998c807c6600d4b7f2c300677478c953504531a63e5e86e7d3c2af4,zembed-1,2560
1002,art_01003,title_abstract,6761dc030ce956039cf22e1ddb3509ca1f32e5bfc0b01c9a4be17a8e62ac5899,zembed-1,2560
1003,art_01004,title_abstract,7b9bc1228f25d3574cefd695162fb3b4f60448a708db632e0dcafa5a1094b689,zembed-1,2560
1004,art_01005,title_only,903d4c2231c5a88197992b14c0aa8a1d3003a885113516d76fa0a18f8b1f5d42,zembed-1,2560
1005,art_01006,title_abstract,0089e7213b6147a068d432db4b6e3c4989ace429b233dcf6291a943c3931d3cb,zembed-1,2560
1006,art_01007,title_only,9cac8b8c7f650ef31bb9a936781bf720811863f552eeeeff55ba6d56c628603b,zembed-1,2560
1007,art_01008,title_abstract,4de176bdbc8f2c6b3e2e3302fa339551d8eec9471e196daf174954885a9d1cbf,zembed-1,2560
1008,art_01009,title_abstract,234d614896baf47557149f96675c602a79b0317442f4acf1e59f6c22ef0023bc,zembed-1,2560
1009,art_01010,title_abstract,b65a1fb69edb7a8e889b13f05a46b4c66504ebf2f2f4c78783eda91d3ecf5e8e,zembed-1,2560
1010,art_01011,title_only,c9fa5fb0962d383b54379a60d16d69b1f2508fc665e1efde9187da7491b74437,zembed-1,2560
1011,art_01012,title_abstract,dfb48902c96e068fc81eb4f3fe7bdb36be3e6db32427d44bdf9fe07665c8888b,zembed-1,2560
1012,art_01013,title_abstract,f33521735a700c864310e779edee6bf8ac275e84e5cc554e9c98cd9a6b02c9ed,zembed-1,2560
1013,art_01014,title_abstract,8080464b6c746846ed223ca8310e77c28b5c66bae1be8201012a6d85d6de3d33,zembed-1,2560
1014,art_01015,title_abstract,b8b341462bc509af99429de3b317e6ce94df182283a9d2359cf12c43b5cc6b83,zembed-1,2560
1015,art_01016,title_only,d774d74b9770312635a57be14bd8f320ccea1ab395c1ff60d7138d39742b2b97,zembed-1,2560
1016,art_01017,title_only,473e8602a392eba41de754aee60f9dce12cb2214c638dae317cbb90fba6ce477,zembed-1,2560
1017,art_01018,title_abstract,53ea79d7700cebd7c7c7a408776da2ce5f4b69af3a760adabf9b17664804e4a0,zembed-1,2560
1018,art_01019,title_abstract,b4c4bd11a69d21415a814872cf29b7c3202ec1ceeb29adfa163f9a3b8c16c794,zembed-1,2560
1019,art_01020,title_only,1db404a97eaadf31cd184d4eaa915a5ea44e1dafe3479eba3c0c3c61d7f61cf2,zembed-1,2560
1020,art_01021,title_only,446d7169808e8702f55f7e205f5491fbc287c6731f53b01ae64dbb96533198e9,zembed-1,2560
1021,art_01022,title_abstract,da1fc9a57d16e22d262f67f747005628bc6594440a318d62aa8d435d84595c77,zembed-1,2560
1022,art_01023,title_abstract,e025e770fee75f67f4d677114a05ba249bb13a50dcc83a2df778a8909cc8b7b8,zembed-1,2560
1023,art_01024,title_abstract,b2c1b114d387590e0f336dc68ddced1c98e135d439abd6891c376485523959cf,zembed-1,2560
1024,art_01025,title_abstract,d43cf53fe69da647ce8cd990d852e3a626337924ff2928224eae8d204ddfa57f,zembed-1,2560
1025,art_01026,title_abstract,4056c3e44619c1a1b3e9f318aafbfd721518f9096134cfbff9e271f9ece80fa1,zembed-1,2560
1026,art_01027,title_only,96a57843eaaa1f06c5f106b8b1a95626608260b516138fe263c79d33fa45ece6,zembed-1,2560
1027,art_01028,title_abstract,1c5a21030a81542507e3dd46341380acd3c0422c02c5129e8728f52b910f7d05,zembed-1,2560
1028,art_01029,title_only,707130c3e84c56655b2d1255146a7f22818be98cfb5baf109cf21e47eb9182f7,zembed-1,2560
1029,art_01030,title_abstract,8d1a0319e4f3acd077867d744d0ca6b562b67b4e67f8b0c672a8be5f9bdc6da8,zembed-1,2560
1030,art_01031,title_abstract,b5ab0dc0fab699c431d7d365c49b661e7d4b29d3e256d54b2107b0caf485b986,zembed-1,2560
1031,art_01032,title_only,288ecb7be11841b76de83ac179f732e27cd48d86ac4e5529e4848b65da73d2a1,zembed-1,2560
1032,art_01033,title_only,6fabba1224142b6ca3a04e6baa34620a33e7c1ac9158be14c7ba7749e96200d5,zembed-1,2560
1033,art_01034,title_only,4d5bf56891c361ca36313818abadb5a0d8c6435951fe5e12b72192ae15ca1d6c,zembed-1,2560
1034,art_01035,title_only,e192a97c71e3f49e739ab7a91827e524c8611e4998c19ac0dee9c12a2aa46c1a,zembed-1,2560
1035,art_01036,title_abstract,625b3eae4354cf836c6aff847165ccc120be393813f9e5eaa2998daebf3b4fc9,zembed-1,2560
1036,art_01037,title_abstract,b8c5825c4fc6d22db5a1b5adf00d7fcb099c72a9dfad26159f959e7628c1a57f,zembed-1,2560
1037,art_01038,title_abstract,ee32ff58d87429193672011997a95e864b310a1ed8323a936832ee08ddce6c75,zembed-1,2560
1038,art_01039,title_only,6638ea163903bb0ff621420882d7c2910f3dcc86950d26dc153a2a9b4a2ac74a,zembed-1,2560
1039,art_01040,title_abstract,67dd0ead708a6246208cf21f5517e2e25334235f0b39ed04d4eacb0e336b23d7,zembed-1,2560
1040,art_01041,title_only,4faedb1d7989d249f21a459d66ac785b2a8c0a6282c0fb60017b01cdb3e14f34,zembed-1,2560
1041,art_01042,title_only,f2746188a8931f05fae172985ba11a198fe515fa6793f96f3df92eac6528a6c1,zembed-1,2560
1042,art_01043,title_abstract,abb43a3fdfd0fe6757aebb1d331f098856b8b9a8ef6986906e7847cfccd7e98a,zembed-1,2560
1043,art_01044,title_abstract,3f56e2fd1bdcfe721905eeaa6eaa645744e6e8cf689c619546b85531bd7393f5,zembed-1,2560
1044,art_01045,title_only,6a5064ef8df8f439830e716be74d0b90718afd33ba3f0bf5dc7279793053f9e0,zembed-1,2560
1045,art_01046,title_abstract,468dcfd7a4823128163bfb63e3588189f49fb8eef9a1c55831bc082da7d29abd,zembed-1,2560
1046,art_01047,title_abstract,6401b401fb836c66f15265fcc15e9c21cac6dd55d4008c5b7fd286a163a0232e,zembed-1,2560
1047,art_01048,title_only,a216a2cb82ccc6b23338fc4fc39d18b23f7b42b503f590c28fc66f382d8a8da8,zembed-1,2560
1048,art_01049,title_abstract,c16050f72de3a2375600c6a608f93361ed92495ec58aae5cd82f7155e3fb0b44,zembed-1,2560
1049,art_01050,title_abstract,95437267fe7640bcec68b77b61e2d189ad7552aec0db484a573488d03e8fb797,zembed-1,2560
1050,art_01051,title_abstract,48da203de27ad1f4ff6ecc1a8ac9da41c6f9211b6361de82d702f1c7d3b54efe,zembed-1,2560
1051,art_01052,title_abstract,b465716373b010b612266f7cc4921ed95bce9a6ed5fe7da9148e7c4e02270d85,zembed-1,2560
1052,art_01053,title_abstract,3323f47f1e4844fc81730cf9c98ae8001ea78f7c05348ffeb4e02deeaaba2fa7,zembed-1,2560
1053,art_01054,title_abstract,e91a295669d789354b88286a6c13c09fcbd5f2f3576d6ae5a2ad165e4f05d478,zembed-1,2560
1054,art_01055,title_abstract,5a5c340cb3832d1a9e4590edc0d659e37ae776775cb2911158c6459f8eef9084,zembed-1,2560
1055,art_01056,title_abstract,24397af4f60ab5a34df23f54503842de2c8a0fb8957e9021be32174652feb48d,zembed-1,2560
1056,art_01057,title_abstract,86820b30eb9eb65034f34170806c85a70ca25bf211bfb550129935ff96e2c57d,zembed-1,2560
1057,art_01058,title_abstract,3f27f93e0967756e8939fcf633ac750e3ae5797ed26073f7ac7a0f62ddc66575,zembed-1,2560
1058,art_01059,title_abstract,7245265b2366d2353272337539a272d042cd3eead380c1d186a65ad0a926c3bb,zembed-1,2560
1059,art_01060,title_abstract,14592c0d12e763315d5d244b5d11e9989aeb47aaf9656208d706c99b8db571db,zembed-1,2560
1060,art_01061,title_only,b0581d50d5aa690ccf658bd0ac53aab0e513bdc9dddb4809c84367e0e7722f53,zembed-1,2560
1061,art_01062,title_abstract,81b7ae4045a6e527928c47e5de524a8dbc28fa8dbbe564b9ff9c908c918acf32,zembed-1,2560
1062,art_01063,title_abstract,c14d97107b9e49f33425804ad843cae0ce9b010fad4ba4d3a6e64bc714a8a4af,zembed-1,2560
1063,art_01064,title_only,826fdce54dc6887671fc826ccd1e23efc989731d58e1c887f584782019a93033,zembed-1,2560
1064,art_01065,title_only,eab0cd567bf7c814b08887fd0dd4aeed15606b0dcb48d345b391b8331d3c9e55,zembed-1,2560
1065,art_01066,title_abstract,d0d70e86ec5337d9ae98ca7a914cc26e746023b9105ad91046a37ed6e873169c,zembed-1,2560
1066,art_01067,title_abstract,5c6f09a17cd1869047a187ec5b5fe20226033c0fff50816c5e8de649e2d773dd,zembed-1,2560
1067,art_01068,title_abstract,af4903614283061695651a611ef7c2db677d416b346592c0a97a9d84a62de5ff,zembed-1,2560
1068,art_01069,title_abstract,49b35a89ab26d35ddfc8b12f025a57bd0fc03156a23656841e9572e606d6d64f,zembed-1,2560
1069,art_01070,title_only,287c030ee4732054f6fe5200461925a9143c461646f0a10802422f5f042a8a4e,zembed-1,2560
1070,art_01071,title_only,1a8a53ddfaee9a6f78b7e414059c53635e66f76714da29c101ea03de3c2411b8,zembed-1,2560
1071,art_01072,title_only,bb37803df2c03ff2e7e3a2f0f9384485ef415d5692edfdc033732f126f648da6,zembed-1,2560
1072,art_01073,title_only,2cff98f2bea072f1546f2631a17320f07a724aa626386e330bdb4874536fd98c,zembed-1,2560
1073,art_01074,title_only,61ddd41788629da3deefcdcc1a54da988f33331fbe762f27c651701c9d2ac029,zembed-1,2560
1074,art_01075,title_only,3322f304212f3127c960a28258d8e6f3000a71b9fb302426a3025b98e037fda9,zembed-1,2560
1075,art_01076,title_abstract,9b4db73b33cbf36c56b28a1f7ac0d74380cd768d9e5edf21ee4b636a88ba8ec6,zembed-1,2560
1076,art_01077,title_abstract,0889f09c9498d7016f244d235d57dbbae32413615b28c40077c015984ae34aad,zembed-1,2560
1077,art_01078,title_only,cadf86af2e73c1469472acbeb19fc88ae7d72772e4e522d457215de545f3d2b0,zembed-1,2560
1078,art_01079,title_only,9783bcfeeedf87840762fc85da8a112a8ac921d092995202142815868bd9ab0f,zembed-1,2560
1079,art_01080,title_only,abc12fe10bc9a24650182df0da31f4ce905fab7dc896dcfe9999bf781457973f,zembed-1,2560
1080,art_01081,title_abstract,1e6019421d18f5e44440c092f444628fc73ca6e512d286baa3d55d8ef03c7997,zembed-1,2560
1081,art_01082,title_abstract,614ee000f6e13de166ca8b25ea154cf4fa0c2bf0c702f0ba5d6e42aaf490b26c,zembed-1,2560
