chercheur_id,article_id,raw_pub_id
fsbm_driss_radallah,art_01510,fsbm_driss_radallah::oa:W4392883379
fsbm_abderrahmane_daif,art_01511,fsbm_abderrahmane_daif::oa:W4379982473
fsbm_abdelmoghit_zaarane,art_01512,fsbm_abdelmoghit_zaarane::WyhosLcAAAAJ:QIV2ME_5wuYC
fsbm_issam_atouf,art_01512,fsbm_issam_atouf::oa:W4381094278
fsbm_nawal_sael,art_01513,fsbm_nawal_sael::oa:W4394565349
fsbm_abdelmoghit_zaarane,art_01514,fsbm_abdelmoghit_zaarane::WyhosLcAAAAJ:Zph67rFs4hoC
fsbm_bouazza_braikat,art_01515,fsbm_bouazza_braikat::oa:W2061970454
fsbm_abdelmottalib_nahli,art_01516,fsbm_abdelmottalib_nahli::oa:W2997201672
fsbm_halima_lebrazi,art_01517,fsbm_halima_lebrazi::oa:W2026398562
fsbm_sanaa_elfilali,art_01518,fsbm_sanaa_elfilali::oa:W4313854618
fsbm_siham_slassi,art_01519,fsbm_siham_slassi::oa:W4413992063
fsbm_malika_izid,art_01520,fsbm_malika_izid::oa:W4407134860
fsbm_omar_zakary,art_01521,fsbm_omar_zakary::oa:W2991193060
fsbm_said_gmouh,art_01522,fsbm_said_gmouh::oa:W2493432946
fsbm_nadia_iounes,art_01523,fsbm_nadia_iounes::oa:W3217728959
fsbm_rachid_essamoud,art_01524,fsbm_rachid_essamoud::oa:W4221079643
fsbm_rachid_essamoud,art_01525,fsbm_rachid_essamoud::oa:W2087623377
fsbm_mohssine_bentaib,art_01526,fsbm_mohssine_bentaib::oa:W7125645059
fsbm_omar_zahour,art_01527,fsbm_omar_zahour::oa:W4415170814
fsbm_said_nouh,art_01528,fsbm_said_nouh::oa:W2804740971
fsbm_abdellatif_slimani,art_01529,fsbm_abdellatif_slimani::PA70UmkAAAAJ:KlAtU1dfN6UC
fsbm_tarik_chafiq,art_01530,fsbm_tarik_chafiq::oa:W3177464336
fsbm_soufiane_zerraf,art_01530,fsbm_soufiane_zerraf::oa:W3177464336
fsbm_abdellatif_slimani,art_01531,fsbm_abdellatif_slimani::PA70UmkAAAAJ:Tyk-4Ss8FVUC
fsbm_abdelhakim_alali,art_01532,fsbm_abdelhakim_alali::OcbnqJIAAAAJ:Y0pCki6q_DkC
fsbm_abdelilah_akouibaa,art_01533,fsbm_abdelilah_akouibaa::oa:W4396849627
fsbm_said_gmouh,art_01534,fsbm_said_gmouh::oa:W2060012948
fsbm_aziz_boutouil,art_01535,fsbm_aziz_boutouil::oa:W2981098881
fsbm_omar_zahour,art_01536,fsbm_omar_zahour::oa:W7204077912
fsbm_abdelmjid_abourriche,art_01537,fsbm_abdelmjid_abourriche::oa:W4406479807
fsbm_othmane_daoudi,art_01538,fsbm_othmane_daoudi::oa:W4309522651
fsbm_othmane_daoudi,art_01539,fsbm_othmane_daoudi::oa:W4360874995
fsbm_samir_chtita,art_01540,fsbm_samir_chtita::oa:W4286250246
fsbm_sanaa_elfilali,art_01541,fsbm_sanaa_elfilali::oa:W7166843773
fsbm_allal_labriki,art_01542,fsbm_allal_labriki::oa:W4413805813
fsbm_allal_labriki,art_01543,fsbm_allal_labriki::oa:W7117898675
fsbm_halima_lebrazi,art_01544,fsbm_halima_lebrazi::oa:W2408225721
fsbm_elhabib_benlahmar,art_01545,fsbm_elhabib_benlahmar::oa:W2911121863
fsbm_elhabib_benlahmar,art_01546,fsbm_elhabib_benlahmar::oa:W2887210005
fsbm_faouziya_haissen,art_01547,fsbm_faouziya_haissen::oa:W4408174365
fsbm_mohammed_aitdaoud,art_01548,fsbm_mohammed_aitdaoud::oa:W3005492759
fsbm_mohammed_aitdaoud,art_01549,fsbm_mohammed_aitdaoud::oa:W2987440919
fsbm_mohssine_bentaib,art_01549,fsbm_mohssine_bentaib::oa:W2987440919
fsbm_soufiane_maimouni,art_01550,fsbm_soufiane_maimouni::oa:W4392720592
fsbm_soufiane_maimouni,art_01551,fsbm_soufiane_maimouni::oa:W2617787505
fsbm_soumia_belouafa,art_01552,fsbm_soumia_belouafa::oa:W2107088640
fsbm_abdelhakim_alali,art_01553,fsbm_abdelhakim_alali::OcbnqJIAAAAJ:qjMakFHDy7sC
fsbm_faouziya_haissen,art_01554,fsbm_faouziya_haissen::oa:W3060821255
fsbm_driss_radallah,art_01555,fsbm_driss_radallah::oa:W2609213487
fsbm_omar_tanane,art_01556,fsbm_omar_tanane::oa:W3004264204
fsbm_abdelmjid_abourriche,art_01557,fsbm_abdelmjid_abourriche::oa:W7153834541
fsbm_soumia_belouafa,art_01557,fsbm_soumia_belouafa::oa:W7153834541
fsbm_soufiane_zerraf,art_01558,fsbm_soufiane_zerraf::oa:W4389117668
fsbm_chaouki_sadik,art_01559,fsbm_chaouki_sadik::oa:W2931942845
fsbm_omar_tanane,art_01560,fsbm_omar_tanane::oa:W4417452556
fsbm_asmaa_benbiyi,art_01561,fsbm_asmaa_benbiyi::oa:W4388211061
fsbm_nadia_barhoun,art_01562,fsbm_nadia_barhoun::oa:W4385253400
fsbm_rachid_essamoud,art_01562,fsbm_rachid_essamoud::oa:W4385253400
fsbm_nadia_barhoun,art_01563,fsbm_nadia_barhoun::oa:W4200370842
fsbm_nadia_barhoun,art_01564,fsbm_nadia_barhoun::oa:W4415692422
fsbm_rachid_essamoud,art_01564,fsbm_rachid_essamoud::oa:W4415692422
fsbm_abdelmoghit_zaarane,art_01565,fsbm_abdelmoghit_zaarane::WyhosLcAAAAJ:YOwf2qJgpHMC
fsbm_issam_atouf,art_01565,fsbm_issam_atouf::oa:W2972100516
fsbm_abdelmoghit_zaarane,art_01566,fsbm_abdelmoghit_zaarane::WyhosLcAAAAJ:_kc_bZDykSQC
fsbm_issam_atouf,art_01566,fsbm_issam_atouf::oa:W2971423407
fsbm_abdelmoghit_zaarane,art_01567,fsbm_abdelmoghit_zaarane::WyhosLcAAAAJ:ULOm3_A8WrAC
fsbm_issam_atouf,art_01567,fsbm_issam_atouf::oa:W3037305202
fsbm_soufiane_zerraf,art_01568,fsbm_soufiane_zerraf::oa:W2947069204
fsbm_soufiane_zerraf,art_01569,fsbm_soufiane_zerraf::oa:W4205916538
fsbm_abdelhakim_alali,art_01570,fsbm_abdelhakim_alali::OcbnqJIAAAAJ:YsMSGLbcyi4C
fsbm_anass_kettani,art_01571,fsbm_anass_kettani::oa:W2788287070
fsbm_faouziya_haissen,art_01572,fsbm_faouziya_haissen::oa:W4404521869
fsbm_abdelmoghit_zaarane,art_01573,fsbm_abdelmoghit_zaarane::WyhosLcAAAAJ:L8Ckcad2t8MC
fsbm_abdelmoghit_zaarane,art_01574,fsbm_abdelmoghit_zaarane::WyhosLcAAAAJ:dhFuZR0502QC
fsbm_soumia_belouafa,art_01575,fsbm_soumia_belouafa::oa:W4386496267
fsbm_asmaa_benbiyi,art_01576,fsbm_asmaa_benbiyi::oa:W2078873827
fsbm_soufiane_maimouni,art_01577,fsbm_soufiane_maimouni::oa:W2022335641
fsbm_said_gmouh,art_01578,fsbm_said_gmouh::oa:W2103435739
fsbm_laila_mouakkir,art_01579,fsbm_laila_mouakkir::oa:W4293180676
fsbm_soumia_mordane,art_01579,fsbm_soumia_mordane::oa:W4293180676
fsbm_soumia_mordane,art_01580,fsbm_soumia_mordane::oa:W4388468533
fsbm_nawal_sael,art_01581,fsbm_nawal_sael::oa:W2097579903
fsbm_faouzia_benabbou,art_01582,fsbm_faouzia_benabbou::oa:W4200624181
fsbm_nawal_sael,art_01582,fsbm_nawal_sael::oa:W4200624181
fsbm_faouzia_benabbou,art_01583,fsbm_faouzia_benabbou::oa:W2347041429
fsbm_mohamed_moumou,art_01584,fsbm_mohamed_moumou::oa:W4280640878
fsbm_soufiane_zerraf,art_01585,fsbm_soufiane_zerraf::oa:W4223909867
fsbm_mohamed_idiri,art_01586,fsbm_mohamed_idiri::oa:W4401628757
fsbm_tarik_chafiq,art_01587,fsbm_tarik_chafiq::oa:W4393294788
fsbm_mustapha_mouflih,art_01588,fsbm_mustapha_mouflih::oa:W7172414548
fsbm_mohamed_moumou,art_01589,fsbm_mohamed_moumou::oa:W1992804206
fsbm_faouziya_haissen,art_01590,fsbm_faouziya_haissen::oa:W4327596347
fsbm_karima_mohtadi,art_01591,fsbm_karima_mohtadi::oa:W7170971281
